IBGE,Municipio,Population,Date,FirstDose,SecondDose,First Dose,Dose,Única,Second Dose,3Dose,Reforço,DoseAdicional,Dose ,Reforço ,Dose Adicional ,3 Dose
4116406,Nossa Senhora das Graças,4009,2021-09-15,4,4,0,0,0,0,0,0,0,0,0,0,0
4119400,Piraí do Sul,25779,2021-09-15,6,2,0,1,0,0,0,1,0,0,0,0,0
4126355,Serranópolis do Iguaçu,4460,2021-09-15,11,3,0,5,0,0,0,0,0,0,0,0,0
4127601,Tijucas do Sul,17295,2021-09-15,4,3,0,0,0,0,1,0,0,0,0,0,0
4202107,Barra Velha,30539,2021-09-15,25,19,0,1,0,0,0,0,0,0,0,0,0
4211405,Nova Erechim,5163,2021-09-15,4,4,0,1,0,0,0,0,0,0,0,0,0
4211702,Orleans,23161,2021-09-15,1,0,0,0,0,0,0,0,0,0,0,0,0
4302451,Boqueirão do Leão,7691,2021-09-15,1,2,0,0,0,0,0,0,0,0,0,0,0
4306551,Dom Pedro de Alcântara,2520,2021-09-15,1,1,0,0,0,0,0,0,0,0,0,0,0
4308003,Faxinal do Soturno,6651,2021-09-15,7,2,0,1,0,1,0,0,0,0,0,0,0
4308805,General Câmara,8339,2021-09-15,5,3,0,0,0,0,0,0,0,0,0,0,0
4310603,Itaqui,37363,2021-09-15,12,11,0,2,0,0,0,0,0,0,0,0,0
4310801,Ivoti,25068,2021-09-15,3,3,0,2,0,0,0,0,0,0,0,0,0
4310850,Jaboticaba,3738,2021-09-15,2,2,0,0,0,0,0,0,0,0,0,0,0
4314456,Pinhal,2581,2021-09-15,2,2,0,0,0,0,0,0,0,0,0,0,0
4315156,Progresso,6235,2021-09-15,1,1,0,0,0,0,0,0,0,0,0,0,0
4316600,Sananduva,16382,2021-09-15,6,4,0,0,0,0,0,0,0,0,0,0,0
4318424,São João da Urtiga,4625,2021-09-15,3,2,0,1,0,0,0,0,0,0,0,0,0
5102694,Canabrava do Norte,4711,2021-09-15,5,2,0,0,0,0,0,0,0,0,0,0,0
5107297,São José do Povo,4102,2021-09-15,8,4,0,0,0,0,0,0,0,0,0,0,0
5107776,Santa Terezinha,8547,2021-09-15,6,1,0,0,0,0,0,0,0,0,0,0,0
5203104,Baliza,5418,2021-09-15,4,2,0,0,0,0,0,0,0,0,0,0,0
5220702,Sítio d'Abadia,3040,2021-09-15,1,1,0,0,0,0,0,0,0,0,0,0,0
1101476,Primavera de Rondônia,2697,2021-09-16,24,19,0,0,0,0,0,0,0,0,0,0,0
1506906,Santarém Novo,6796,2021-09-16,7,1,0,0,0,0,0,0,0,0,0,0,0
1705102,Chapada da Natividade,3330,2021-09-16,1,1,0,0,0,0,0,0,0,0,0,0,0
1709302,Guaraí,26403,2021-09-16,16,10,2,0,0,1,0,0,0,0,0,0,0
1710706,Itaguatins,5801,2021-09-16,6,1,0,1,0,0,0,0,0,0,0,0,0
1716703,Colméia,8078,2021-09-16,2,1,0,1,0,0,0,0,0,0,0,0,0
1720978,Talismã,2831,2021-09-16,3,0,0,0,0,0,0,0,0,0,0,0,0
2201804,Bocaina,4509,2021-09-16,4,2,0,0,0,0,0,0,0,0,0,0,0
2202117,Campo Alegre do Fidalgo,5093,2021-09-16,1,0,0,0,0,0,0,0,0,0,0,0,0
2204402,Gilbués,10698,2021-09-16,2,1,0,1,0,0,0,0,0,0,0,0,0
2305902,Ipueiras,38064,2021-09-16,10,7,0,0,0,0,0,0,0,0,0,0,0
2307635,Madalena,20031,2021-09-16,7,3,0,0,0,0,0,0,0,0,0,0,0
2309508,Orós,21342,2021-09-16,4,3,0,0,0,0,0,0,0,0,0,0,0
2310902,Piquet Carneiro,17210,2021-09-16,13,5,0,0,0,0,0,0,0,0,0,0,0
2409308,Patu,12861,2021-09-16,3,3,0,0,0,0,0,0,0,0,0,0,0
2412401,São José do Seridó,4696,2021-09-16,2,2,0,0,0,0,0,0,0,0,0,0,0
2508307,Lagoa Seca,27728,2021-09-16,5,2,0,0,0,0,0,1,0,0,0,0,0
2510006,Nazarezinho,7271,2021-09-16,7,5,0,0,0,0,0,0,0,0,0,0,0
2510204,Nova Olinda,5892,2021-09-16,2,1,0,0,0,0,0,0,0,0,0,0,0
2612505,Santa Cruz do Capibaribe,111812,2021-09-16,8,5,0,1,0,0,0,0,0,0,0,0,0
2615805,Tupanatinga,27793,2021-09-16,2,1,0,1,0,0,0,0,0,0,0,0,0
2801702,Cristinápolis,18181,2021-09-16,2,1,0,0,0,0,0,0,0,0,0,0,0
2906204,Canarana,26468,2021-09-16,2,2,0,0,0,0,0,0,0,0,0,0,0
2910107,Dom Basílio,12281,2021-09-16,1,1,0,0,0,0,0,0,0,0,0,0,0
2918902,Lajedão,3993,2021-09-16,2,2,0,0,0,0,0,0,0,0,0,0,0
2922656,Nordestina,13197,2021-09-16,2,2,0,0,0,0,0,0,0,0,0,0,0
2924207,Pedro Alexandre,16698,2021-09-16,8,1,0,1,0,0,0,0,0,0,0,0,0
2932705,Uruçuca,20312,2021-09-16,4,1,0,1,0,0,0,0,0,0,0,0,0
3104700,Ataléia,12496,2021-09-16,3,2,0,1,0,0,0,0,0,0,0,0,0
3123106,Dores de Guanhães,5139,2021-09-16,1,1,0,0,0,0,0,0,0,0,0,0,0
3133709,Itatiaiuçu,11354,2021-09-16,1,1,0,0,0,0,0,0,0,0,0,0,0
3151909,Pocrane,8288,2021-09-16,3,2,0,1,0,0,0,0,0,0,0,0,0
3156601,Rubim,10269,2021-09-16,3,1,0,0,0,0,0,0,0,0,0,0,0
3161106,São Francisco,56625,2021-09-16,11,7,0,2,0,0,0,0,0,0,0,0,0
3304151,Quissamã,25535,2021-09-16,1,2,0,0,0,0,0,0,0,0,0,0,0
3504701,Balbinos,6127,2021-09-16,2,3,0,0,0,0,0,0,0,0,0,0,0
3509908,Cananéia,12542,2021-09-16,2,0,0,0,0,0,0,0,0,0,0,0,0
3513850,Dirce Reis,1805,2021-09-16,11,9,0,0,0,0,0,1,0,0,0,0,0
3514957,Embaúba,2446,2021-09-16,2,1,0,1,0,0,0,1,0,0,0,0,0
3548203,Santo Antônio do Pinhal,6843,2021-09-16,3,3,0,0,0,0,0,0,0,0,0,0,0
3548609,São Bento do Sapucaí,10907,2021-09-16,2,2,0,1,0,0,0,0,0,0,0,0,0
4103305,Borrazópolis,6290,2021-09-16,10,6,0,0,0,0,0,0,0,0,0,0,0
4110904,Itaguajé,4426,2021-09-16,3,2,0,1,0,0,1,0,0,0,0,0,0
4119202,Pinhalão,6323,2021-09-16,4,2,0,2,0,0,0,0,0,0,0,0,0
4124806,São João,10122,2021-09-16,5,3,0,7,0,0,0,0,0,0,0,0,0
4208500,Ituporanga,25619,2021-09-16,8,4,0,0,0,0,0,0,0,0,0,0,0
4211256,Morro Grande,2884,2021-09-16,1,1,0,0,0,0,0,0,0,0,0,0,0
4215901,São Bonifácio,2791,2021-09-16,2,1,0,0,0,0,0,0,0,0,0,0,0
4217907,Tangará,8648,2021-09-16,7,5,0,0,0,0,0,0,0,0,0,0,0
4219200,Vidal Ramos,6321,2021-09-16,3,2,0,0,0,0,0,0,0,0,0,0,0
4308458,Fortaleza dos Valos,4252,2021-09-16,2,1,0,0,0,0,0,0,0,0,0,0,0
4313490,Novo Barreiro,4185,2021-09-16,2,1,0,0,0,0,0,1,0,0,0,0,0
4314506,Pinheiro Machado,12122,2021-09-16,5,6,0,0,0,0,0,0,0,0,0,0,0
4315701,Rio Pardo,38257,2021-09-16,7,4,0,0,0,0,1,0,0,0,0,0,0
4318481,São José do Hortêncio,4924,2021-09-16,2,2,0,0,0,0,0,0,0,0,0,0,0
4319125,São Martinho da Serra,3228,2021-09-16,2,1,0,0,0,0,1,0,0,0,0,0,0
4320909,Tapejara,24973,2021-09-16,15,8,0,2,0,0,0,0,0,0,0,0,0
4323804,Xangri-lá,17126,2021-09-16,2,1,0,0,0,0,0,0,0,0,0,0,0
5107743,Santa Cruz do Xingu,2700,2021-09-16,1,1,0,0,0,0,0,0,0,0,0,0,0
5205406,Ceres,22407,2021-09-16,12,6,0,0,0,0,0,0,0,0,0,0,0
5205703,Córrego do Ouro,2254,2021-09-16,2,2,0,0,0,0,1,0,0,0,0,0,0
5206800,Damolândia,2944,2021-09-16,2,1,0,0,0,0,0,0,0,0,0,0,0
5213707,Montes Claros de Goiás,8037,2021-09-16,6,3,0,0,0,0,0,0,0,0,0,0,0
5215504,Ouvidor,6895,2021-09-16,5,2,0,1,0,0,0,0,0,0,0,0,0
5218706,Rianápolis,4832,2021-09-16,6,2,0,0,0,0,0,0,0,0,0,0,0
1715101,Novo Acordo,4450,2021-09-17,3,3,0,0,0,0,0,0,0,0,0,0,0
1720309,São Sebastião do Tocantins,4898,2021-09-17,4,1,0,0,0,0,0,0,0,0,0,0,0
2100832,Apicum-Açu,17582,2021-09-17,7,2,0,0,0,0,0,0,0,0,0,0,0
2106631,Matões do Norte,17316,2021-09-17,3,1,0,2,0,0,0,0,0,0,0,0,0
2110856,São Francisco do Brejão,12082,2021-09-17,12,1,0,1,0,0,0,0,0,0,0,0,0
2202208,Campo Maior,46950,2021-09-17,9,7,0,0,0,0,0,0,0,0,0,0,0
2203602,Eliseu Martins,4943,2021-09-17,3,1,0,0,0,0,0,0,0,0,0,0,0
2300150,Acarape,15140,2021-09-17,4,0,0,2,0,0,0,0,0,0,0,0,0
2302909,Capistrano,17830,2021-09-17,10,7,0,2,0,0,0,0,0,0,0,0,0
2306405,Itapipoca,131687,2021-09-17,18,7,0,1,0,0,0,0,0,0,0,0,0
2307403,Jucás,24949,2021-09-17,7,3,0,2,0,0,0,0,0,0,0,0,0
2402105,Campo Redondo,11363,2021-09-17,2,1,0,0,0,0,0,0,0,0,0,0,0
2407401,Martins,8790,2021-09-17,4,2,0,0,0,0,0,0,0,0,0,0,0
2408201,Nísia Floresta,28266,2021-09-17,2,1,0,0,0,0,0,0,0,0,0,0,0
2410009,Pilões,3900,2021-09-17,1,1,0,0,0,0,0,0,0,0,0,0,0
2412559,São Miguel do Gostoso,10441,2021-09-17,2,2,0,0,0,0,1,0,0,0,0,0,0
2413409,Serra Negra do Norte,8105,2021-09-17,6,2,0,1,0,0,0,0,0,0,0,0,0
2610905,Pesqueira,68067,2021-09-17,4,2,0,0,0,0,0,0,0,0,0,0,0
2611903,Rio Formoso,23719,2021-09-17,5,2,0,1,0,0,0,0,0,0,0,0,0
2614808,Tacaratu,26439,2021-09-17,4,0,0,0,0,0,0,0,0,0,0,0,0
2703601,Japaratinga,8444,2021-09-17,4,1,0,0,0,0,0,0,0,0,0,0,0
2802007,Divina Pastora,5290,2021-09-17,3,1,0,0,0,0,1,0,0,0,0,0,0
2804003,Maruim,17328,2021-09-17,5,1,0,2,0,0,0,0,0,0,0,0,0
2911808,Guaratinga,20565,2021-09-17,3,3,0,0,0,0,0,0,0,0,0,0,0
2916500,Itapicuru,36173,2021-09-17,2,2,0,0,0,0,0,0,0,0,0,0,0
2921450,Mirante,8264,2021-09-17,5,3,0,0,0,0,0,0,0,0,0,0,0
2923506,Palmeiras,9123,2021-09-17,2,1,0,1,0,0,0,0,0,0,0,0,0
2924306,Piatã,16854,2021-09-17,4,1,0,0,0,0,0,0,0,0,0,0,0
2931509,Teofilândia,22590,2021-09-17,5,3,0,1,0,0,0,0,0,0,0,0,0
2931608,Teolândia,15097,2021-09-17,3,0,0,0,0,0,0,0,0,0,0,0,0
3109501,Cabo Verde,14074,2021-09-17,3,2,0,1,0,0,0,0,0,0,0,0,0
3114105,Carmo de Minas,15031,2021-09-17,5,5,0,0,0,0,1,0,0,0,0,0,0
3116506,Claro dos Poções,7478,2021-09-17,2,2,0,0,0,0,0,0,0,0,0,0,0
3119104,Corinto,23607,2021-09-17,2,2,0,0,0,0,0,0,0,0,0,0,0
3127008,Fronteira,18866,2021-09-17,8,4,0,2,0,0,0,0,0,0,0,0,0
3128105,Guapé,14269,2021-09-17,4,3,0,0,0,0,0,0,0,0,0,0,0
3136652,Juatuba,27823,2021-09-17,7,4,0,0,0,0,0,0,0,0,0,0,0
3150158,Piedade de Caratinga,8832,2021-09-17,3,0,0,0,0,0,0,0,0,0,0,0,0
3165578,Senador Amaral,5365,2021-09-17,2,1,0,0,0,0,0,0,0,0,0,0,0
3171709,Virgínia,8652,2021-09-17,3,4,0,0,0,0,0,0,0,0,0,0,0
3201902,Domingos Martins,34120,2021-09-17,1,1,0,0,0,0,0,0,0,0,0,0,0
3203908,Nova Venécia,50751,2021-09-17,14,9,0,1,0,0,0,0,0,0,0,0,0
3305752,Tanguá,34898,2021-09-17,8,6,0,0,0,0,0,0,0,0,0,0,0
3509957,Canas,5268,2021-09-17,2,1,0,0,0,0,0,0,0,0,0,0,0
3511607,Cesário Lange,18595,2021-09-17,12,6,0,1,0,0,0,2,0,0,0,0,0
3524501,Jaci,7322,2021-09-17,17,10,0,1,0,0,0,0,0,0,0,0,0
3544806,Sales,6481,2021-09-17,1,2,0,0,0,0,0,0,0,0,0,0,0
3551405,Serra Azul,15292,2021-09-17,5,3,0,2,0,0,0,0,0,0,0,0,0
4108452,Foz do Jordão,4466,2021-09-17,5,2,0,1,0,0,0,0,0,0,0,0,0
4113106,Kaloré,3996,2021-09-17,5,3,0,1,0,0,0,0,0,0,0,0,0
4113809,Lupionópolis,4969,2021-09-17,10,5,0,2,0,0,0,0,0,0,0,0,0
4115754,Mauá da Serra,10994,2021-09-17,4,3,0,0,0,0,0,0,0,0,0,0,0
4201950,Balneário Arroio do Silva,13782,2021-09-17,10,7,0,0,0,0,0,0,0,0,0,0,0
4207858,Irati,1887,2021-09-17,1,1,0,0,0,0,0,0,0,0,0,0,0
4210100,Mafra,56825,2021-09-17,14,9,0,3,0,0,0,0,0,0,0,0,0
4214706,Rio dos Cedros,11937,2021-09-17,3,1,0,0,0,0,0,0,0,0,0,0,0
4308607,Garibaldi,35794,2021-09-17,9,7,0,1,0,0,0,0,0,0,0,0,0
4318606,São José do Ouro,6911,2021-09-17,3,4,0,0,0,0,0,0,0,0,0,0,0
4322707,Vera Cruz,27325,2021-09-17,3,2,0,0,0,0,0,0,0,0,0,0,0
5220264,São Miguel do Passa Quatro,4105,2021-09-17,1,1,0,0,0,0,0,0,0,0,0,0,0
1503408,Inhangapi,12009,2021-09-18,9,3,0,0,0,0,0,0,0,0,0,0,0
1711902,Lagoa da Confusão,13989,2021-09-18,5,4,0,0,0,0,0,0,0,0,0,0,0
2108306,Penalva,38987,2021-09-18,29,9,0,0,0,0,0,0,0,0,0,0,0
2201572,Belém do Piauí,3607,2021-09-18,2,0,0,0,0,0,0,0,0,0,0,0,0
2210391,São Miguel do Fidalgo,3037,2021-09-18,1,1,0,0,0,0,0,0,0,0,0,0,0
2310803,Pereiro,16356,2021-09-18,13,10,0,1,0,0,0,0,0,0,0,0,0
2310852,Pindoretama,20964,2021-09-18,5,2,0,0,0,0,0,0,0,0,0,0,0
2408904,Parelhas,21611,2021-09-18,8,8,0,0,0,0,0,0,0,0,0,0,0
2409704,Pedro Avelino,6591,2021-09-18,0,1,0,0,0,0,0,0,0,0,0,0,0
2412500,São Miguel,23789,2021-09-18,5,4,0,0,0,0,0,0,0,0,0,0,0
2414753,Venha-Ver,4232,2021-09-18,3,3,0,0,0,0,0,0,0,0,0,0,0
2601904,Bezerros,60960,2021-09-18,4,5,0,0,0,0,0,0,0,0,0,0,0
2609154,Manari,22110,2021-09-18,4,3,0,0,0,0,0,0,0,0,0,0,0
2705408,Monteirópolis,7171,2021-09-18,2,1,0,0,0,0,0,0,0,0,0,0,0
2901957,Apuarema,7274,2021-09-18,1,1,0,0,0,0,0,0,0,0,0,0,0
2906907,Caravelas,22166,2021-09-18,6,5,0,0,0,0,0,0,0,0,0,0,0
2913457,Igrapiúna,12963,2021-09-18,19,9,0,3,0,0,0,0,0,0,0,0,0
2933257,Vereda,6105,2021-09-18,1,1,0,0,0,0,0,0,0,0,0,0,0
3121258,Delta,10994,2021-09-18,6,5,0,2,0,0,0,0,0,0,0,0,0
3123205,Dores do Indaiá,13373,2021-09-18,2,1,0,3,0,0,0,0,0,0,0,0,0
3132602,Itamarati de Minas,4395,2021-09-18,5,3,0,0,0,0,0,0,0,0,0,0,0
3136520,José Gonçalves de Minas,4474,2021-09-18,3,2,0,2,0,0,0,0,0,0,0,0,0
3142007,Mirabela,13651,2021-09-18,3,1,0,1,0,0,0,0,0,0,0,0,0
3152170,Ponto dos Volantes,12235,2021-09-18,0,0,0,0,0,0,1,0,0,0,0,0,0
3165008,São Tiago,10979,2021-09-18,1,0,0,0,0,0,0,0,0,0,0,0,0
3300803,Cachoeiras de Macacu,59652,2021-09-18,17,11,0,3,0,0,0,0,0,0,0,0,0
3510153,Canitar,5365,2021-09-18,4,2,0,1,0,0,0,0,0,0,0,0,0
3517109,Glicério,4842,2021-09-18,8,4,0,2,0,0,0,0,0,0,0,0,0
3521002,Iperó,38771,2021-09-18,6,4,0,0,0,0,0,0,0,0,0,0,0
3521101,Ipeúna,7824,2021-09-18,5,3,0,0,0,0,0,0,0,0,0,0,0
3521903,Itajobi,15331,2021-09-18,8,8,0,2,0,0,0,2,0,0,0,0,0
4102604,Barracão,10347,2021-09-18,4,3,0,3,0,0,0,0,0,0,0,0,0
4109005,Guapirama,3767,2021-09-18,3,0,0,2,0,0,0,0,0,0,0,0,0
4109203,Guaraci,5557,2021-09-18,8,6,0,2,0,0,0,0,0,0,0,0,0
4110300,Inajá,3122,2021-09-18,8,4,0,0,0,0,0,0,0,0,0,0,0
4114500,Manoel Ribas,13517,2021-09-18,4,2,0,7,0,0,0,0,0,0,0,0,0
4115309,Mariópolis,6655,2021-09-18,4,3,0,0,0,0,0,1,0,0,0,0,0
4200507,Águas de Chapecó,6544,2021-09-18,8,3,0,0,0,0,0,0,0,0,0,0,0
4205431,Formosa do Sul,2481,2021-09-18,3,0,0,0,0,0,0,0,0,0,0,0,0
4211454,Nova Itaberaba,4327,2021-09-18,2,2,0,0,0,0,0,0,0,0,0,0,0
4302154,Boa Vista das Missões,2087,2021-09-18,5,3,0,1,0,0,0,0,0,0,0,0,0
4310330,Imbé,23721,2021-09-18,4,0,0,0,0,0,0,1,0,0,0,0,0
4315503,Restinga Sêca,15702,2021-09-18,9,6,0,0,0,0,0,0,0,0,0,0,0
4316303,Roque Gonzales,6750,2021-09-18,4,2,0,0,0,0,0,0,0,0,0,0,0
2201929,Bonfim do Piauí,5700,2021-09-19,2,1,0,1,0,0,0,0,0,0,0,0,0
2202737,Coivaras,4044,2021-09-19,1,1,0,0,0,0,0,0,0,0,0,0,0
2300101,Abaiara,11965,2021-09-19,3,1,0,0,0,0,0,0,0,0,0,0,0
2312502,São João do Jaguaribe,7557,2021-09-19,2,2,0,0,0,0,0,1,1,0,0,0,0
2511202,Pedras de Fogo,28607,2021-09-19,8,4,0,0,0,1,0,0,0,0,0,0,0
2615706,Triunfo,15232,2021-09-19,2,2,0,1,0,0,0,0,0,0,0,0,0
2705903,Olho d'Água Grande,5133,2021-09-19,3,2,0,0,0,0,0,0,0,0,0,0,0
2802304,Frei Paulo,15688,2021-09-19,2,1,0,1,0,0,0,0,0,0,0,0,0
2804458,Nossa Senhora Aparecida,8822,2021-09-19,5,3,0,1,0,0,0,0,0,0,0,0,0
3106507,Berilo,11813,2021-09-19,4,4,0,1,0,0,0,0,0,0,0,0,0
3110004,Caeté,45364,2021-09-19,12,6,0,4,0,0,0,0,0,0,0,0,0
3129004,Guiricema,8296,2021-09-19,2,2,0,0,0,0,0,0,0,0,0,0,0
3130051,Icaraí de Minas,12200,2021-09-19,2,2,0,0,0,0,0,0,0,0,0,0,0
3133303,Itaobim,20997,2021-09-19,1,1,0,1,0,0,0,0,0,0,0,0,0
3137809,Lambari,20995,2021-09-19,3,4,0,2,0,0,0,0,0,0,0,0,0
3138807,Luz,18297,2021-09-19,10,5,0,0,0,0,0,0,0,0,0,0,0
3204955,São Roque do Canaã,12602,2021-09-19,6,3,0,0,0,0,0,0,0,0,0,0,0
3514809,Eldorado,15592,2021-09-19,3,2,0,0,0,0,0,0,0,0,0,0,0
3546009,Santa Branca,14925,2021-09-19,4,4,0,0,0,0,0,0,0,0,0,0,0
3552601,Tabapuã,12561,2021-09-19,5,4,0,0,0,0,0,0,0,0,0,0,0
4107801,Floraí,4883,2021-09-19,10,7,0,0,0,0,0,0,0,0,0,0,0
4114708,Maria Helena,5593,2021-09-19,19,11,0,4,0,0,0,1,0,0,0,0,0
4125555,São Manoel do Paraná,2165,2021-09-19,3,2,0,0,0,0,0,0,0,0,0,0,0
4207577,Iomerê,2979,2021-09-19,6,4,0,0,0,0,0,0,0,0,0,0,0
4311270,Lagoa dos Três Cantos,1604,2021-09-19,0,1,0,0,0,0,0,0,0,0,0,0,0
4313300,Nova Prata,28021,2021-09-19,9,8,0,0,0,0,0,0,0,0,0,0,0
4319307,São Paulo das Missões,5654,2021-09-19,3,3,0,1,0,0,0,0,0,0,0,0,0
4323705,Vista Gaúcha,2858,2021-09-19,1,1,0,0,0,0,0,0,0,0,0,0,0
1100072,Corumbiara,7052,2021-09-20,20,11,0,2,0,0,0,0,0,0,0,0,0
1701101,Aparecida do Rio Negro,4901,2021-09-20,3,2,0,0,0,0,0,0,0,0,0,0,0
1703008,Babaçulândia,10668,2021-09-20,4,3,0,0,0,0,0,0,0,0,0,0,0
1712801,Maurilândia do Tocantins,3470,2021-09-20,0,1,0,0,0,0,0,0,0,0,0,0,0
1719004,Santa Tereza do Tocantins,2928,2021-09-20,3,1,0,0,0,0,0,0,0,0,0,0,0
2108009,Pastos Bons,19693,2021-09-20,15,10,0,1,0,0,0,0,0,0,0,0,0
2202653,Caxingó,5477,2021-09-20,0,2,0,0,0,0,0,0,0,0,0,0,0
2205557,Lagoa Alegre,8610,2021-09-20,0,1,0,0,0,0,0,0,0,0,0,0,0
2209906,São João da Serra,6106,2021-09-20,2,2,0,0,0,0,0,0,0,0,0,0,0
2305803,Ipu,42148,2021-09-20,2,2,0,0,0,0,0,0,0,0,0,0,0
2311900,Saboeiro,15757,2021-09-20,4,4,0,1,0,0,0,0,0,0,0,0,0
2405900,João Dias,2653,2021-09-20,4,3,0,0,0,0,0,1,0,0,0,0,0
2406106,Jucurutu,18335,2021-09-20,4,4,0,0,0,0,0,0,0,0,0,0,0
2407005,Luís Gomes,10175,2021-09-20,1,0,0,0,0,1,0,0,0,0,0,0,0
2409902,Pendências,15411,2021-09-20,2,1,0,1,0,0,0,0,0,0,0,0,0
2410108,Poço Branco,15646,2021-09-20,8,5,0,0,0,0,0,0,0,0,0,0,0
2505501,Vista Serrana,3850,2021-09-20,0,1,0,0,0,0,0,0,0,0,0,0,0
2603454,Camaragibe,159945,2021-09-20,19,10,0,4,0,0,0,0,0,0,0,0,0
2911204,Gandu,32778,2021-09-20,3,1,0,0,0,0,0,0,0,0,0,0,0
2925931,Quixabeira,8939,2021-09-20,1,0,0,0,0,0,0,0,0,0,0,0,0
2925956,Rafael Jambeiro,22643,2021-09-20,5,2,0,0,0,0,0,0,0,0,0,0,0
3102308,Alvinópolis,15135,2021-09-20,1,2,0,1,0,0,0,0,0,0,0,0,0
3108552,Brasilândia de Minas,16950,2021-09-20,7,7,0,0,0,0,0,0,0,0,0,0,0
3112059,Cantagalo,4575,2021-09-20,4,3,0,0,0,0,0,0,0,0,0,0,0
3112653,Capitão Andrade,5559,2021-09-20,0,2,0,0,0,0,0,0,0,0,0,0,0
3115458,Catuji,6206,2021-09-20,4,1,0,0,0,0,0,0,0,0,0,0,0
3130903,Inhapim,24020,2021-09-20,5,3,0,0,0,0,0,0,0,0,0,0,0
3142205,Miraí,15205,2021-09-20,3,3,0,0,0,0,0,0,0,0,0,0,0
3148202,Patrocínio do Muriaé,5744,2021-09-20,1,0,0,0,0,0,0,0,0,0,0,0,0
3153400,Presidente Olegário,19680,2021-09-20,6,5,0,0,0,0,0,0,0,0,0,0,0
3157005,Salinas,41864,2021-09-20,11,9,0,3,0,0,0,0,0,0,0,0,0
3157336,Santa Cruz de Minas,8723,2021-09-20,5,4,0,0,0,0,0,0,0,0,0,0,0
3158607,Santana do Deserto,3985,2021-09-20,1,1,0,0,0,0,0,0,0,0,0,0,0
3171030,Verdelândia,9527,2021-09-20,1,1,0,0,0,0,0,0,0,0,0,0,0
3300225,Areal,12763,2021-09-20,1,1,0,0,0,0,0,0,0,0,0,0,0
3502754,Araçariguama,23343,2021-09-20,8,5,0,0,0,0,0,0,0,0,0,0,0
3508009,Buri,20050,2021-09-20,6,2,0,1,0,0,0,0,0,0,0,0,0
3530409,Mirassolândia,4966,2021-09-20,6,2,0,2,0,0,0,0,0,0,0,0,0
3536307,Patrocínio Paulista,14941,2021-09-20,4,5,0,0,0,0,0,1,0,0,0,0,0
3537701,Piacatu,6093,2021-09-20,9,6,0,1,0,0,0,0,0,0,0,0,0
3540309,Pontes Gestal,2576,2021-09-20,2,2,0,1,0,0,0,0,0,0,0,0,0
3541109,Presidente Alves,4067,2021-09-20,8,3,0,1,0,0,0,0,0,0,0,0,0
3541653,Quadra,3902,2021-09-20,4,1,0,0,0,0,0,1,0,0,0,0,0
3541802,Queiroz,3513,2021-09-20,3,3,0,0,0,0,0,0,0,0,0,0,0
3547650,Santa Salete,1558,2021-09-20,8,5,0,1,0,0,0,0,0,0,0,0,0
3552106,Socorro,41690,2021-09-20,8,4,0,0,0,0,0,0,0,0,0,0,0
4108700,Grandes Rios,5379,2021-09-20,1,0,0,1,0,0,0,0,0,0,0,0,0
4116802,Nova Cantu,4827,2021-09-20,6,4,0,0,0,0,0,0,0,0,0,0,0
4117255,Nova Prata do Iguaçu,10540,2021-09-20,7,5,0,2,0,0,0,0,0,0,0,0,0
4121901,Ribeirão do Pinhal,12869,2021-09-20,7,3,0,2,0,0,0,0,0,0,0,0,0
4203105,Caibi,6112,2021-09-20,5,4,0,0,0,0,0,0,0,0,0,0,0
4203253,Capão Alto,2467,2021-09-20,1,1,0,0,0,0,0,0,0,0,0,0,0
